Keyword,Quality_Score,Impressions,Clicks,CTR,Conversions,CVR,Avg_CPC,Spend
keyword_4458,7,19132,2075,0.10845703533347271,97,0.04674698795180723,23.54,48845.5
keyword_4459,3,54141,4244,0.07838791304187215,204,0.04806786050895382,17.52,74354.88
keyword_4460,7,40974,3920,0.09567042514765461,349,0.08903061224489796,41.33,162013.6
keyword_4461,1,41254,2550,0.06181218790905124,224,0.08784313725490196,13.85,35317.5
keyword_4462,6,66871,1428,0.021354548309431592,255,0.17857142857142858,33.0,47124.0
keyword_4463,1,64111,9144,0.14262763020386518,237,0.025918635170603676,30.52,279074.88
keyword_4464,7,76556,9726,0.12704425518574639,1932,0.1986428130783467,16.2,157561.19999999998
keyword_4465,6,67043,3597,0.05365213370523395,691,0.19210453155407284,49.24,177116.28
keyword_4466,10,9458,1364,0.14421653626559527,160,0.11730205278592376,43.08,58761.119999999995
keyword_4467,1,99236,5167,0.05206779797654077,771,0.14921617960131606,5.92,30588.64
keyword_4468,9,25475,1834,0.07199214916584887,345,0.188113413304253,24.0,44016.0
keyword_4469,5,33596,3887,0.11569829741635909,253,0.0650887573964497,21.15,82210.04999999999
keyword_4470,7,87150,4641,0.05325301204819277,356,0.07670760611937083,44.73,207591.93
keyword_4471,1,26847,1488,0.05542518717175103,59,0.0396505376344086,16.9,25147.199999999997
keyword_4472,8,47986,3234,0.06739465677489268,392,0.12121212121212122,49.93,161473.62
keyword_4473,8,67648,5112,0.07556764427625355,248,0.048513302034428794,14.0,71568.0
keyword_4474,9,94785,2588,0.027303898296143905,485,0.187403400309119,15.97,41330.36
keyword_4475,2,29503,367,0.012439412941056842,35,0.09536784741144415,34.97,12833.99
keyword_4476,6,31382,4352,0.13867822318526543,807,0.18543198529411764,12.25,53312.0
keyword_4477,10,53897,3203,0.05942816854370373,182,0.05682172962847331,45.0,144135.0
keyword_4478,5,2504,60,0.023961661341853034,8,0.13333333333333333,9.95,597.0
keyword_4479,6,72739,8458,0.11627875005155419,1155,0.13655710569874674,49.25,416556.5
keyword_4480,5,22508,1154,0.051270659321130264,106,0.09185441941074524,44.36,51191.44
keyword_4481,1,56371,1997,0.03542601692359547,362,0.1812719078617927,42.78,85431.66
keyword_4482,2,85430,12367,0.14476179328104882,1215,0.09824533031454678,23.32,288398.44
keyword_4483,3,70281,9760,0.138871103143097,543,0.055635245901639346,28.11,274353.6
keyword_4484,7,10300,255,0.02475728155339806,49,0.19215686274509805,25.54,6512.7
keyword_4485,10,52770,7171,0.13589160507864317,713,0.09942825268442337,49.43,354462.52999999997
keyword_4486,9,49435,6659,0.13470213411550522,382,0.057365970866496474,6.57,43749.630000000005
keyword_4487,2,99165,9798,0.09880502193314174,837,0.08542559706062462,22.18,217319.63999999998
keyword_4488,10,48374,4071,0.08415677843469632,530,0.1301891427167772,48.58,197769.18
keyword_4489,1,37458,1514,0.040418602167761226,169,0.11162483487450463,21.62,32732.68
keyword_4490,1,40536,1094,0.026988356029208606,146,0.13345521023765997,22.93,25085.42
keyword_4491,4,36729,3485,0.09488415148792508,484,0.13888091822094692,33.41,116433.84999999999
keyword_4492,9,86401,10806,0.12506799689818404,456,0.0421987784564131,45.83,495238.98
keyword_4493,4,79942,8506,0.10640214155262566,652,0.07665177521749353,18.25,155234.5
keyword_4494,3,15789,557,0.03527772499841662,86,0.15439856373429084,47.64,26535.48
keyword_4495,10,10821,547,0.050549856760003696,74,0.13528336380255943,17.72,9692.84
keyword_4496,8,98797,8545,0.08649048048017652,306,0.035810415447630195,41.69,356241.05
keyword_4497,9,21612,2107,0.09749213399962983,161,0.07641196013289037,17.41,36682.87
keyword_4498,5,81367,1636,0.020106431354234518,306,0.18704156479217604,8.28,13546.079999999998
keyword_4499,2,11152,1070,0.09594691535150646,187,0.17476635514018693,41.55,44458.5
keyword_4500,4,18934,2141,0.11307700433083342,301,0.14058851004203643,25.25,54060.25
keyword_4501,10,86679,3067,0.0353834262047324,101,0.03293120313009455,22.58,69252.86
keyword_4502,8,5212,231,0.0443207981580967,29,0.12554112554112554,24.34,5622.54
keyword_4503,2,10060,465,0.04622266401590457,10,0.021505376344086023,32.52,15121.800000000001
keyword_4504,9,53913,7632,0.14156140448500362,1060,0.1388888888888889,16.82,128370.24
keyword_4505,5,77374,5182,0.06697340191795693,785,0.15148591277499035,15.68,81253.76
keyword_4506,7,88623,7469,0.08427834760728027,817,0.10938545990092381,26.75,199795.75
keyword_4507,5,55516,6184,0.11139131061315656,127,0.02053686934023286,6.6,40814.399999999994
keyword_4508,3,23409,1451,0.06198470673672519,203,0.13990351481736732,33.93,49232.43
keyword_4509,2,32316,800,0.024755539051862854,134,0.1675,42.03,33624.0
keyword_4510,3,81161,8246,0.10160052241840292,1034,0.1253941304875091,37.73,311121.57999999996
keyword_4511,2,91272,9439,0.10341616267858708,1393,0.14757919271109227,26.12,246546.68000000002
keyword_4512,2,22126,1028,0.04646117689595951,37,0.03599221789883268,30.44,31292.32
keyword_4513,2,21446,320,0.014921197426093444,47,0.146875,6.18,1977.6
keyword_4514,2,7956,820,0.10306686777275012,107,0.13048780487804879,46.06,37769.200000000004
keyword_4515,8,58359,6330,0.10846656042769753,503,0.07946287519747236,30.11,190596.3
keyword_4516,5,64468,879,0.013634671464912825,126,0.14334470989761092,19.24,16911.96
keyword_4517,9,6880,736,0.10697674418604651,100,0.1358695652173913,18.21,13402.560000000001
keyword_4518,5,74947,10601,0.14144662227974436,1355,0.1278181303650599,34.68,367642.68
keyword_4519,1,90783,3180,0.03502858464690526,168,0.052830188679245285,31.29,99502.2
keyword_4520,8,46964,3897,0.08297845157993357,285,0.0731331793687452,13.45,52414.649999999994
keyword_4521,3,34441,3704,0.10754623849481722,735,0.1984341252699784,23.45,86858.8
keyword_4522,10,14547,614,0.04220801539836393,60,0.09771986970684039,35.43,21754.02
keyword_4523,10,37934,4370,0.11520008435704118,134,0.030663615560640733,18.39,80364.3
keyword_4524,2,67210,8840,0.13152804642166344,1607,0.18178733031674207,27.92,246812.80000000002
keyword_4525,6,86164,10687,0.12403091778468966,546,0.051090109478806024,16.47,176014.88999999998
keyword_4526,4,70244,3248,0.046238824668299074,300,0.09236453201970443,8.23,26731.04
keyword_4527,4,46811,5738,0.12257802653222533,401,0.06988497734402231,22.47,128932.86
keyword_4528,9,76169,5169,0.067862253672754,1000,0.1934610176049526,37.94,196111.86
keyword_4529,10,40369,1909,0.04728876117813174,168,0.08800419067574647,14.62,27909.579999999998
keyword_4530,8,92009,3083,0.033507591648643066,454,0.14725916315277326,38.95,120082.85
keyword_4531,3,70057,9615,0.1372453859000528,1227,0.12761310452418095,35.13,337774.95
keyword_4532,9,9389,655,0.06976248801789328,18,0.02748091603053435,27.83,18228.649999999998
keyword_4533,1,2274,298,0.1310466138962181,26,0.087248322147651,48.72,14518.56
keyword_4534,7,22250,719,0.032314606741573035,64,0.0890125173852573,44.75,32175.25
keyword_4535,7,11903,1397,0.11736537007477106,276,0.19756621331424482,30.34,42384.98
keyword_4536,2,97379,2473,0.02539561917867302,410,0.16579053780832997,30.1,74437.3
keyword_4537,7,37331,465,0.012456135651335352,81,0.17419354838709677,17.5,8137.5
keyword_4538,7,93366,13940,0.14930488614699142,1065,0.07639885222381636,46.41,646955.3999999999
keyword_4539,9,57775,1172,0.020285590653396798,92,0.07849829351535836,45.32,53115.04
keyword_4540,6,72304,5395,0.0746155122814782,608,0.11269694161260427,38.39,207114.05000000002
keyword_4541,10,29410,3910,0.1329479768786127,522,0.13350383631713555,10.75,42032.5
keyword_4542,10,54260,6766,0.12469590858827866,1022,0.15104936446940584,36.66,248041.55999999997
keyword_4543,9,68716,5219,0.07595028814249956,875,0.16765663920291243,16.39,85539.41
keyword_4544,3,89164,8516,0.09550939841191512,1508,0.17707844058243308,13.5,114966.0
keyword_4545,8,4103,402,0.09797708993419449,9,0.022388059701492536,39.16,15742.319999999998
keyword_4546,4,20228,513,0.02536088590073166,83,0.1617933723196881,48.19,24721.469999999998
keyword_4547,1,79524,3967,0.049884311654343344,515,0.12982102344340812,9.9,39273.3
keyword_4548,7,92041,4798,0.05212894253647831,555,0.11567319716548562,12.38,59399.240000000005
keyword_4549,3,30100,1894,0.06292358803986711,252,0.133051742344245,14.87,28163.78
keyword_4550,4,71949,3478,0.04833979624456212,621,0.17855089131684876,48.33,168091.74
keyword_4551,3,41486,1875,0.04519596972472641,221,0.11786666666666666,36.34,68137.5
keyword_4552,6,20655,1232,0.05964657467925442,60,0.048701298701298704,35.52,43760.64000000001
keyword_4553,10,40010,2524,0.0630842289427643,248,0.098256735340729,27.73,69990.52
keyword_4554,1,95299,7453,0.07820648695159446,1389,0.18636790554139274,29.19,217553.07
keyword_4555,10,47041,1613,0.03428923704853213,268,0.1661500309981401,18.06,29130.78
keyword_4556,7,60071,7230,0.12035757686737361,408,0.056431535269709544,11.95,86398.5
keyword_4557,10,67559,8816,0.13049334655634334,1309,0.14848003629764064,40.11,353609.76
keyword_4558,8,2864,128,0.0446927374301676,8,0.0625,26.18,3351.04
keyword_4559,3,57253,1560,0.027247480481372155,129,0.08269230769230769,16.52,25771.2
keyword_4560,9,71090,7899,0.11111267407511605,824,0.10431700215217116,33.48,264458.51999999996
keyword_4561,2,98739,13763,0.13938767862749268,1367,0.09932427523069098,14.43,198600.09
keyword_4562,10,70001,1044,0.014914072656104912,26,0.02490421455938697,26.99,28177.559999999998
keyword_4563,10,69728,838,0.012018127581459386,133,0.15871121718377088,13.56,11363.28
keyword_4564,9,38349,1368,0.03567237737620277,235,0.17178362573099415,39.19,53611.92
keyword_4565,5,2273,240,0.10558732952045755,27,0.1125,19.44,4665.6
keyword_4566,6,52589,7629,0.14506836030348552,390,0.051120723554856466,24.88,189809.52
keyword_4567,2,24420,2809,0.11502866502866503,181,0.06443574225703097,38.97,109466.73
keyword_4568,5,65678,5925,0.09021285666433204,253,0.04270042194092827,34.68,205479.0
keyword_4569,6,99895,10796,0.10807347715100855,545,0.05048165987402742,22.99,248200.03999999998
keyword_4570,5,81148,3432,0.04229309409966974,610,0.17773892773892774,8.2,28142.399999999998
keyword_4571,4,25003,2660,0.10638723353197617,283,0.10639097744360902,46.47,123610.2
keyword_4572,8,6606,363,0.05495004541326067,14,0.03856749311294766,5.36,1945.68
keyword_4573,2,58590,2410,0.041133299197815325,158,0.06556016597510374,38.06,91724.6
keyword_4574,1,10266,442,0.04305474381453341,84,0.19004524886877827,47.54,21012.68
keyword_4575,2,80002,8279,0.10348491287717806,924,0.1116076820872086,18.8,155645.2
keyword_4576,4,53253,6252,0.1174018365162526,705,0.11276391554702495,8.39,52454.280000000006
keyword_4577,1,27175,2485,0.09144434222631095,284,0.11428571428571428,16.23,40331.55
keyword_4578,9,36784,696,0.018921270117442365,27,0.03879310344827586,19.1,13293.6
keyword_4579,1,12497,191,0.01528366808033928,37,0.193717277486911,25.31,4834.21
keyword_4580,5,52504,2121,0.04039692213926558,74,0.03488920320603489,28.64,60745.44
keyword_4581,8,83011,4159,0.05010179373817928,607,0.14594854532339505,37.64,156544.76
keyword_4582,9,66728,4449,0.06667366023258602,135,0.030343897505057317,45.54,202607.46
keyword_4583,9,50815,1049,0.020643510774377646,104,0.09914204003813155,25.92,27190.08
keyword_4584,8,12484,1392,0.11150272348606216,253,0.1817528735632184,38.58,53703.36
keyword_4585,6,25484,2793,0.10959817924972531,442,0.15825277479412816,10.72,29940.960000000003
keyword_4586,6,68418,4004,0.05852261100879885,321,0.08016983016983018,19.8,79279.2
keyword_4587,9,87820,7800,0.08881803689364609,930,0.11923076923076924,10.31,80418.0
keyword_4588,2,74632,1800,0.024118340658162717,89,0.049444444444444444,36.13,65034.00000000001
keyword_4589,3,88395,6022,0.06812602522767125,1156,0.1919628030554633,45.84,276048.48000000004
keyword_4590,6,87162,11336,0.1300566760744361,1672,0.14749470712773466,45.01,510233.36
keyword_4591,8,64676,6628,0.10248005442513451,579,0.08735666867833435,19.69,130505.32
keyword_4592,7,54810,1345,0.02453931764276592,103,0.07657992565055761,15.54,20901.3
keyword_4593,8,10814,1391,0.12862955428148695,87,0.0625449317038102,17.33,24106.03
keyword_4594,5,91476,9632,0.10529537802265075,1556,0.16154485049833886,17.93,172701.76
keyword_4595,9,67620,4965,0.07342502218278615,487,0.09808660624370594,8.7,43195.5
keyword_4596,6,73449,7851,0.10689049544581955,623,0.07935294866895937,11.0,86361.0
keyword_4597,10,17626,602,0.03415409054805401,110,0.18272425249169436,14.65,8819.300000000001
keyword_4598,2,12530,1090,0.08699122106943336,51,0.046788990825688076,5.37,5853.3
keyword_4599,6,61118,5898,0.09650184888248961,398,0.067480501865039,7.13,42052.74
keyword_4600,4,9555,1336,0.13982208267922552,109,0.0815868263473054,36.43,48670.48
keyword_4601,5,20866,404,0.01936164094699511,26,0.06435643564356436,32.87,13279.48
keyword_4602,5,86466,5401,0.06246385862651215,677,0.12534715793371598,47.54,256763.54
keyword_4603,1,30714,4335,0.1411408478218402,555,0.12802768166089964,23.08,100051.79999999999
keyword_4604,10,36952,1493,0.040403767049144834,44,0.029470864032150032,24.99,37310.07
keyword_4605,5,45851,5678,0.12383590325183748,261,0.04596688974991194,8.05,45707.9
keyword_4606,10,91061,931,0.01022391583663698,51,0.05477980665950591,11.85,11032.35
keyword_4607,9,95959,1307,0.013620400379328672,42,0.032134659525631215,36.12,47208.84
keyword_4608,8,98777,5518,0.05586320702187756,234,0.042406669083001086,15.58,85970.44
keyword_4609,8,83535,9822,0.11757945771233615,620,0.06312360008144981,39.8,390915.6
keyword_4610,3,68873,1692,0.02456695657224166,139,0.08215130023640661,36.76,62197.92
keyword_4611,9,3928,249,0.06339103869653767,40,0.1606425702811245,38.63,9618.87
keyword_4612,9,89464,2541,0.028402485916122686,150,0.0590318772136954,36.08,91679.28
keyword_4613,10,2693,111,0.041217972521351655,15,0.13513513513513514,36.84,4089.2400000000002
keyword_4614,7,20222,1626,0.08040747700524181,49,0.03013530135301353,29.61,48145.86
keyword_4615,6,2666,145,0.05438859714928732,20,0.13793103448275862,35.52,5150.400000000001
keyword_4616,9,51178,2030,0.03966548126147954,330,0.1625615763546798,28.68,58220.4
keyword_4617,6,58107,3782,0.06508682258591908,487,0.12876784769962982,14.27,53969.14
keyword_4618,3,42759,4624,0.1081409761687598,260,0.056228373702422146,14.79,68388.95999999999
keyword_4619,6,98494,2631,0.026712287042865556,209,0.07943747624477385,23.24,61144.439999999995
keyword_4620,2,81454,6283,0.07713556117563287,1036,0.16488938405220435,5.63,35373.29
keyword_4621,2,20302,983,0.04841887498768594,96,0.09766022380467955,45.02,44254.66
keyword_4622,7,60880,3835,0.0629927726675427,252,0.06571056062581486,17.07,65463.450000000004
keyword_4623,8,19596,2449,0.12497448458869156,460,0.18783176806859944,7.32,17926.68
keyword_4624,7,65126,9128,0.14015907625218807,1229,0.13464066608238387,24.1,219984.80000000002
keyword_4625,5,50438,2220,0.044014433561996906,366,0.16486486486486487,41.7,92574.0
keyword_4626,4,43869,4307,0.09817866830791676,105,0.02437891804039935,22.88,98544.15999999999
keyword_4627,8,44506,4661,0.10472745247831754,377,0.08088393048701996,16.82,78398.02
keyword_4628,9,49887,6382,0.12792911981077235,654,0.1024757129426512,29.52,188396.63999999998
keyword_4629,7,14389,1954,0.13579817916463965,245,0.1253838280450358,30.85,60280.9
keyword_4630,1,17958,1356,0.07550952221850986,73,0.05383480825958702,39.16,53100.95999999999
keyword_4631,4,78740,11618,0.1475488950977902,1273,0.10957135479428473,40.99,476221.82
keyword_4632,4,77118,11252,0.14590627350294355,1613,0.1433522929257021,36.78,413848.56
keyword_4633,10,34011,2751,0.08088559583664108,226,0.08215194474736459,5.2,14305.2
keyword_4634,3,94555,8120,0.08587594521706943,1173,0.14445812807881772,5.09,41330.799999999996
keyword_4635,4,83425,8633,0.10348216961342523,778,0.09011930962585428,48.99,422930.67000000004
keyword_4636,9,8704,542,0.062270220588235295,56,0.1033210332103321,16.89,9154.380000000001
keyword_4637,1,65405,6716,0.10268328109471753,296,0.044073853484216795,17.71,118940.36
keyword_4638,2,56676,4647,0.0819923777260216,637,0.13707768452765226,37.95,176353.65000000002
keyword_4639,7,84270,1260,0.014951940192239232,76,0.06031746031746032,31.17,39274.200000000004
keyword_4640,9,87321,11297,0.12937323209766266,1911,0.16915995397008055,25.86,292140.42
keyword_4641,7,36871,5223,0.1416560440454558,624,0.11947156806433085,10.24,53483.520000000004
keyword_4642,1,35528,485,0.013651204683629813,58,0.11958762886597939,8.67,4204.95
keyword_4643,7,58827,7088,0.12048889115542183,1305,0.1841139954853273,36.66,259846.08
keyword_4644,6,97819,6261,0.06400597021028634,313,0.04999201405526274,10.61,66429.20999999999
keyword_4645,1,8314,764,0.09189319220591773,88,0.11518324607329843,24.61,18802.04
keyword_4646,1,96696,7735,0.0799929676511955,686,0.08868778280542987,38.13,294935.55000000005
keyword_4647,2,29945,2610,0.08715979295374854,506,0.19386973180076628,46.54,121469.4
keyword_4648,6,59803,4743,0.07931040248816949,771,0.16255534471853259,44.31,210162.33000000002
keyword_4649,4,76456,9898,0.12946008161556974,1547,0.1562942008486563,43.88,434324.24000000005
keyword_4650,4,75990,8031,0.10568495854717726,455,0.056655460092142944,21.13,169695.03
keyword_4651,6,50940,3452,0.06776599921476247,216,0.06257242178447277,46.72,161277.44
keyword_4652,9,75244,8005,0.10638722024347456,202,0.02523422860712055,35.76,286258.8
keyword_4653,1,84573,12272,0.14510541189268442,1655,0.13485984354628422,44.89,550890.08
keyword_4654,2,15668,332,0.02118968598417156,28,0.08433734939759036,9.0,2988.0
keyword_4655,8,54151,3483,0.06432014182563572,265,0.07608383577375825,6.78,23614.74
keyword_4656,8,33875,4466,0.13183763837638376,601,0.13457232422749665,24.33,108657.78
keyword_4657,6,98586,11186,0.11346438642403586,1892,0.16913999642410155,42.26,472720.36
keyword_4658,6,29294,4127,0.14088209189595138,181,0.043857523624909134,23.38,96489.26
keyword_4659,8,3336,51,0.015287769784172662,9,0.17647058823529413,44.81,2285.31
keyword_4660,2,61976,8105,0.13077642958564606,212,0.026156693399136337,15.56,126113.8
keyword_4661,2,14591,1763,0.12082790761428278,65,0.0368689733408962,6.77,11935.509999999998
keyword_4662,1,34034,4223,0.1240818005523888,721,0.17073170731707318,39.26,165794.97999999998
keyword_4663,6,13290,1244,0.09360421369450715,135,0.1085209003215434,33.18,41275.92
keyword_4664,6,93576,1615,0.01725869881166111,305,0.18885448916408668,24.8,40052.0
keyword_4665,6,48200,4120,0.08547717842323652,424,0.1029126213592233,43.04,177324.8
keyword_4666,2,66135,4436,0.06707492250699328,828,0.18665464382326422,42.09,186711.24000000002
keyword_4667,7,40890,3426,0.08378576669112252,216,0.06304728546409807,19.6,67149.6
keyword_4668,3,51402,5841,0.11363371075055445,764,0.13079952063002911,42.71,249469.11000000002
keyword_4669,1,61792,5773,0.09342633350595546,1148,0.1988567469253421,20.53,118519.69
keyword_4670,1,20553,1047,0.0509414683987739,91,0.08691499522445081,32.99,34540.53
keyword_4671,9,33661,3161,0.09390689521998752,64,0.02024675735526732,13.66,43179.26
keyword_4672,3,25669,555,0.021621411040554754,17,0.03063063063063063,16.89,9373.95
keyword_4673,8,93493,1005,0.010749467874600238,175,0.17412935323383086,25.15,25275.75
keyword_4674,10,75113,4973,0.06620691491486161,539,0.10838528051477982,19.16,95282.68000000001
keyword_4675,7,74175,8604,0.11599595551061678,1003,0.11657368665736867,10.81,93009.24
keyword_4676,2,3552,444,0.125,72,0.16216216216216217,26.7,11854.8
keyword_4677,2,41964,3649,0.08695548565437042,606,0.16607289668402303,28.01,102208.49
keyword_4678,4,87656,11528,0.1315141005749749,1221,0.10591603053435114,12.14,139949.92
keyword_4679,2,53402,1475,0.027620688363731695,257,0.17423728813559322,12.84,18939.0
keyword_4680,5,2277,330,0.14492753623188406,34,0.10303030303030303,6.32,2085.6
keyword_4681,10,89353,12424,0.13904401642921893,1758,0.14150032195750162,6.37,79140.88
keyword_4682,7,64478,6054,0.09389249046186296,157,0.025933267261314834,21.14,127981.56
keyword_4683,2,13129,239,0.018203975931144794,10,0.04184100418410042,11.6,2772.4
keyword_4684,9,97225,7154,0.07358189766006686,1239,0.17318982387475537,46.36,331659.44
keyword_4685,1,68961,2420,0.035092298545554734,184,0.07603305785123966,13.97,33807.4
keyword_4686,2,56999,5584,0.0979666309935262,448,0.08022922636103152,7.97,44504.479999999996
keyword_4687,7,7320,267,0.03647540983606557,37,0.13857677902621723,23.19,6191.7300000000005
keyword_4688,5,12999,1006,0.07739056850526964,127,0.12624254473161034,13.66,13741.960000000001
keyword_4689,1,65529,2541,0.03877672480886325,88,0.03463203463203463,7.78,19768.98
keyword_4690,4,66620,2362,0.035454818372861005,372,0.15749364944961897,38.87,91810.93999999999
keyword_4691,8,74584,3334,0.044701276413171724,437,0.1310737852429514,30.07,100253.38
keyword_4692,5,80824,1138,0.014079976244679798,197,0.17311072056239016,7.57,8614.66
keyword_4693,2,38464,4240,0.11023294509151414,493,0.11627358490566038,26.06,110494.4
keyword_4694,9,77582,4107,0.0529375370575649,388,0.09447285122960798,6.75,27722.25
keyword_4695,1,10442,1124,0.10764221413522314,97,0.08629893238434164,20.94,23536.56
keyword_4696,1,75937,7706,0.10147885747395867,160,0.020763041785621595,21.35,164523.1
keyword_4697,10,4181,80,0.019134178426213823,2,0.025,42.03,3362.4
keyword_4698,5,9228,495,0.05364109232769831,21,0.04242424242424243,38.09,18854.550000000003
keyword_4699,9,52120,4657,0.0893514965464313,872,0.18724500751556797,45.36,211241.52
keyword_4700,6,10447,1447,0.13850866277400212,258,0.17829993089149965,11.32,16380.04
keyword_4701,5,84970,5623,0.06617629751677062,615,0.10937222123421661,29.02,163179.46
keyword_4702,6,83307,6720,0.0806654902949332,352,0.05238095238095238,5.91,39715.200000000004
keyword_4703,6,44455,5113,0.11501518389382522,236,0.04615685507529826,42.15,215512.94999999998
keyword_4704,9,84982,10407,0.12246122708338236,687,0.06601326030556356,21.5,223750.5
keyword_4705,9,92220,12843,0.1392648015614834,2357,0.18352409873082612,8.12,104285.15999999999
keyword_4706,5,73826,5877,0.07960610083168532,669,0.1138335885655947,19.61,115247.97
keyword_4707,4,47938,1780,0.03713129458884392,293,0.1646067415730337,17.91,31879.8
keyword_4708,1,39995,4680,0.11701462682835355,520,0.1111111111111111,39.47,184719.6
keyword_4709,6,38799,1070,0.027578030361607258,138,0.12897196261682242,10.7,11449.0
keyword_4710,7,48882,3351,0.068552841536762,435,0.12981199641897942,30.01,100563.51000000001
keyword_4711,7,9933,972,0.09785563273935367,24,0.024691358024691357,40.73,39589.56
keyword_4712,1,99011,10580,0.10685681388936583,1059,0.1000945179584121,38.28,405002.4
keyword_4713,6,53484,6023,0.11261311794181438,1057,0.17549393989706127,47.12,283803.76
keyword_4714,8,3399,126,0.037069726390114736,13,0.10317460317460317,5.03,633.7800000000001
keyword_4715,3,97332,14349,0.14742325237332018,1411,0.0983343787023486,20.92,300181.08
keyword_4716,1,25035,875,0.03495106850409427,100,0.11428571428571428,21.63,18926.25
keyword_4717,7,60599,1421,0.023449231835508837,125,0.08796622097114708,6.5,9236.5
keyword_4718,4,55402,5704,0.10295657196491101,643,0.11272791023842917,41.78,238313.12
keyword_4719,5,65713,9028,0.13738529666884786,400,0.044306601683650866,36.0,325008.0
keyword_4720,2,93337,8242,0.0883036737842442,1600,0.1941276389225916,28.76,237039.92
keyword_4721,7,39029,3644,0.09336647108560302,95,0.02607025246981339,23.23,84650.12
keyword_4722,1,42448,3624,0.08537504711647192,387,0.10678807947019868,45.29,164130.96
keyword_4723,4,72783,1163,0.015979006086586152,67,0.05760963026655202,16.9,19654.699999999997
keyword_4724,8,56127,5914,0.10536818287098901,180,0.03043625295908015,20.05,118575.7
keyword_4725,7,8304,499,0.060091522157996145,68,0.13627254509018036,47.87,23887.129999999997
keyword_4726,7,67685,9543,0.14099135702149665,1883,0.19731740542806245,7.91,75485.13
keyword_4727,7,35676,1289,0.03613073214485929,199,0.15438324282389448,40.13,51727.57
keyword_4728,5,43880,2294,0.05227894257064722,150,0.06538796861377506,37.31,85589.14
keyword_4729,10,31763,2562,0.08065988729024337,278,0.10850897736143637,45.58,116775.95999999999
keyword_4730,3,96201,7391,0.07682872319414559,214,0.028954133405493167,9.08,67110.28
keyword_4731,10,80502,5316,0.06603562644406351,615,0.11568848758465011,48.67,258729.72
keyword_4732,7,58372,3153,0.054015623929281165,119,0.0377418331747542,6.3,19863.899999999998
keyword_4733,8,88016,2693,0.030596709689147426,439,0.16301522465651688,20.2,54398.6
keyword_4734,7,8042,1004,0.12484456602835116,30,0.029880478087649404,8.82,8855.28
keyword_4735,6,34687,2526,0.07282267131778476,54,0.021377672209026127,7.3,18439.8
keyword_4736,9,25010,2256,0.09020391843262696,394,0.17464539007092197,48.41,109212.95999999999
keyword_4737,6,37441,3239,0.08650944152132689,614,0.18956468045693114,37.39,121106.21
keyword_4738,5,67771,6137,0.09055495713505776,218,0.03552224213785237,27.76,170363.12
keyword_4739,6,64245,6981,0.10866215269670791,490,0.07019051711789141,9.87,68902.47
keyword_4740,10,46760,4587,0.09809666381522669,704,0.15347721822541965,28.67,131509.29
keyword_4741,4,1648,79,0.047936893203883495,9,0.11392405063291139,19.4,1532.6
keyword_4742,6,41291,3613,0.08750090818822504,689,0.19070024910047054,17.22,62215.85999999999
keyword_4743,4,31843,1408,0.044216939358728766,126,0.08948863636363637,32.81,46196.48
keyword_4744,5,79582,7356,0.09243296222763941,151,0.020527460576400217,40.59,298580.04000000004
keyword_4745,6,42983,3029,0.07046972058720889,71,0.02344007923407065,24.95,75573.55
keyword_4746,1,44221,686,0.015512991565093507,83,0.12099125364431487,27.2,18659.2
keyword_4747,6,89115,10048,0.11275318408797622,1561,0.15535429936305734,34.31,344746.88
keyword_4748,6,74938,3630,0.04844004376951613,589,0.1622589531680441,10.61,38514.299999999996
keyword_4749,1,91572,12712,0.13881972655396846,2339,0.1839993706733795,42.29,537590.48
keyword_4750,7,79146,3900,0.049276021529830946,238,0.06102564102564102,42.66,166374.0
keyword_4751,10,77937,11653,0.14951820059791884,1781,0.15283617952458595,29.35,342015.55
keyword_4752,5,57510,4302,0.07480438184663536,726,0.16875871687587168,13.44,57818.88
keyword_4753,8,66040,904,0.013688673531193216,154,0.17035398230088494,27.53,24887.120000000003
keyword_4754,5,70955,1467,0.020675075752237333,138,0.09406952965235174,9.77,14332.59
keyword_4755,10,90729,1949,0.021481554960376507,258,0.13237557721908672,39.35,76693.15000000001
keyword_4756,5,85211,1522,0.01786154369740996,181,0.11892247043363995,19.0,28918.0
keyword_4757,2,29832,1416,0.04746580852775543,180,0.1271186440677966,19.0,26904.0
keyword_4758,4,30509,1691,0.05542626765872365,119,0.0703725606150207,47.53,80373.23
keyword_4759,4,14012,358,0.025549528975164146,51,0.1424581005586592,23.98,8584.84
keyword_4760,10,82256,5868,0.07133826103870843,867,0.14775051124744376,40.53,237830.04
keyword_4761,10,75794,4634,0.06113940417447292,256,0.05524384980578334,33.67,156026.78
keyword_4762,8,89312,8849,0.09907963095664636,883,0.0997852864730478,19.23,170166.27
keyword_4763,3,72609,2717,0.03741960363040395,260,0.09569377990430622,10.57,28718.690000000002
keyword_4764,1,62606,8636,0.1379420502827205,1336,0.15470125057897174,40.9,353212.39999999997
keyword_4765,7,71865,5910,0.08223752869964517,827,0.13993231810490694,39.31,232322.1
keyword_4766,9,47762,4648,0.09731585779489971,491,0.1056368330464716,12.61,58611.28
keyword_4767,6,69408,1078,0.015531350852927617,148,0.137291280148423,16.21,17474.38
keyword_4768,2,22423,1979,0.0882575926504036,133,0.06720565942395149,39.48,78130.92
keyword_4769,2,93941,5780,0.06152798032807826,357,0.061764705882352944,49.26,284722.8
