Customer_ID,Journey,Conversion_Value
3671,Organic Search > Organic Search > Social Media,3267
3672,Email > Email > Display,6594
3673,Email > Paid Search,4081
3674,Organic Search > Email > Social Media > Email,3607
3675,Email > Social Media > Email > Social Media,5252
3676,Organic Search > Social Media > Display > Social Media,1225
3677,Paid Search > Paid Search > Display,7070
3678,Social Media > Social Media > Paid Search > Paid Search > Display,7036
3679,Display > Organic Search > Display > Paid Search,3705
3680,Social Media > Paid Search > Paid Search,3110
3681,Email > Social Media > Social Media,4318
3682,Organic Search > Display > Organic Search > Organic Search,5262
3683,Social Media > Social Media > Display > Email > Social Media,3576
3684,Organic Search > Email > Organic Search,1702
3685,Paid Search > Email > Paid Search,3503
3686,Organic Search > Email > Paid Search > Paid Search,9786
3687,Organic Search > Social Media > Email,5580
3688,Display > Email,3484
3689,Display > Social Media > Organic Search,4246
3690,Social Media > Paid Search > Email > Social Media,3023
3691,Paid Search > Organic Search > Display > Social Media > Organic Search,1290
3692,Display > Email > Display > Email,8577
3693,Display > Social Media > Display > Display,4741
3694,Social Media > Social Media,2089
3695,Organic Search > Social Media > Email,2749
3696,Social Media > Display > Paid Search,1100
3697,Email > Email > Social Media > Paid Search > Organic Search,9933
3698,Display > Display > Display > Email,9609
3699,Social Media > Display > Display > Email,9563
3700,Social Media > Display > Email > Email > Email,7274
3701,Organic Search > Email > Social Media > Organic Search > Display,3959
3702,Organic Search > Social Media,5139
3703,Social Media > Display > Email,2878
3704,Email > Email > Email > Email > Social Media,6030
3705,Email > Paid Search > Social Media > Display,2501
3706,Paid Search > Social Media > Display > Paid Search > Paid Search,3932
3707,Paid Search > Email > Social Media > Paid Search > Organic Search,6753
3708,Display > Paid Search > Organic Search > Display,3989
3709,Organic Search > Email > Social Media > Organic Search > Paid Search,1063
3710,Organic Search > Display > Social Media > Organic Search > Display,8386
3711,Organic Search > Social Media > Social Media > Display,2891
3712,Social Media > Paid Search > Paid Search,4717
3713,Organic Search > Paid Search > Email > Organic Search > Social Media,1520
3714,Email > Display > Organic Search > Social Media > Organic Search,8735
3715,Organic Search > Organic Search > Email > Organic Search,1776
3716,Organic Search > Email > Display,3222
3717,Paid Search > Social Media > Display > Organic Search > Social Media,4298
3718,Social Media > Social Media,6091
3719,Organic Search > Email > Display,9212
3720,Social Media > Organic Search > Display > Organic Search,7553
3721,Organic Search > Display > Social Media > Organic Search > Email,3887
3722,Social Media > Social Media,2719
3723,Paid Search > Paid Search > Social Media,1281
3724,Social Media > Email,3189
3725,Organic Search > Social Media,3208
3726,Organic Search > Email > Email > Paid Search,3237
3727,Organic Search > Display,3267
3728,Social Media > Organic Search > Organic Search,2587
3729,Organic Search > Display,7997
3730,Email > Paid Search,1145
3731,Social Media > Social Media,4759
3732,Paid Search > Display > Email > Paid Search > Email,2593
3733,Paid Search > Organic Search,6901
3734,Organic Search > Display,2061
3735,Email > Social Media > Display,6088
3736,Social Media > Email > Organic Search > Email,1624
3737,Paid Search > Paid Search > Email > Email > Social Media,5016
3738,Organic Search > Paid Search > Display > Email > Paid Search,4434
3739,Organic Search > Social Media,8711
3740,Email > Display > Email,4322
3741,Display > Display > Social Media > Paid Search > Social Media,1583
3742,Display > Social Media > Organic Search > Social Media > Organic Search,2920
3743,Organic Search > Organic Search,9911
3744,Paid Search > Organic Search,2535
3745,Social Media > Social Media,3653
3746,Email > Email > Organic Search,9752
3747,Paid Search > Organic Search > Display,1327
3748,Organic Search > Paid Search > Email,5094
3749,Organic Search > Display > Organic Search > Social Media,2470
3750,Paid Search > Display > Paid Search,6861
3751,Display > Email,9552
3752,Social Media > Organic Search > Paid Search > Organic Search,3613
3753,Email > Display > Email > Social Media > Display,8989
3754,Email > Social Media > Display > Organic Search > Social Media,3499
3755,Social Media > Social Media > Email,8875
3756,Social Media > Paid Search,6207
3757,Social Media > Organic Search > Display > Social Media > Organic Search,4262
3758,Display > Social Media > Paid Search,9563
3759,Display > Social Media > Organic Search > Organic Search,2667
3760,Organic Search > Email,5656
3761,Paid Search > Display > Organic Search > Organic Search > Social Media,4673
3762,Social Media > Paid Search,3378
3763,Email > Paid Search > Email,7860
3764,Paid Search > Social Media > Display > Email,4088
3765,Email > Display,6395
3766,Display > Display > Email > Organic Search,5354
3767,Social Media > Email,4385
3768,Display > Paid Search > Paid Search > Organic Search,7103
3769,Email > Display > Paid Search,3851
3770,Display > Paid Search > Organic Search > Social Media > Display,2865
3771,Organic Search > Email > Paid Search > Email > Paid Search,1725
3772,Social Media > Organic Search > Email > Display > Display,3857
3773,Display > Organic Search > Display > Organic Search > Display,9130
3774,Organic Search > Organic Search,9868
3775,Email > Paid Search > Social Media > Organic Search > Email,7798
3776,Display > Email,7925
3777,Organic Search > Paid Search > Paid Search > Organic Search > Email,8302
3778,Email > Social Media > Paid Search,3789
3779,Organic Search > Social Media,4804
3780,Display > Social Media,5549
3781,Organic Search > Email > Social Media > Organic Search,3096
3782,Email > Email > Email > Organic Search,2769
3783,Social Media > Display > Email > Paid Search > Paid Search,2152
3784,Social Media > Social Media > Display > Paid Search > Paid Search,2505
3785,Email > Paid Search > Email > Organic Search,7307
3786,Paid Search > Paid Search > Social Media,4092
3787,Paid Search > Organic Search > Organic Search > Paid Search > Organic Search,8289
3788,Email > Display > Display > Organic Search,8608
3789,Paid Search > Paid Search > Email > Paid Search > Paid Search,3707
3790,Social Media > Organic Search,6343
3791,Social Media > Paid Search,4558
3792,Paid Search > Organic Search > Organic Search > Organic Search,7306
3793,Paid Search > Social Media > Display > Paid Search > Email,4864
3794,Display > Email > Social Media,3096
3795,Paid Search > Email > Display > Organic Search,2165
3796,Email > Email,3566
3797,Display > Organic Search > Paid Search > Email,8022
3798,Paid Search > Email,4759
3799,Organic Search > Email,3705
3800,Paid Search > Paid Search,2569
3801,Organic Search > Email > Social Media > Display,1091
3802,Organic Search > Social Media > Social Media > Display > Email,2256
3803,Organic Search > Social Media,9214
3804,Organic Search > Display > Organic Search > Email > Email,7191
3805,Display > Social Media,5763
3806,Email > Organic Search > Social Media > Email > Paid Search,1759
3807,Social Media > Email > Email > Organic Search,9773
3808,Paid Search > Display > Email > Social Media > Organic Search,2341
3809,Paid Search > Social Media > Organic Search > Social Media > Organic Search,2380
3810,Email > Social Media,2773
3811,Organic Search > Email > Email,8895
3812,Social Media > Email > Social Media > Social Media,7662
3813,Organic Search > Email > Paid Search > Social Media,3517
3814,Display > Display > Display,2668
3815,Email > Email > Display,4876
3816,Email > Email > Email,5097
3817,Email > Display > Social Media > Organic Search,1825
3818,Organic Search > Display > Email > Organic Search > Paid Search,2773
3819,Display > Email,7027
3820,Organic Search > Paid Search > Email,4286
3821,Paid Search > Social Media > Paid Search,5935
3822,Organic Search > Social Media > Paid Search,8824
3823,Email > Paid Search > Paid Search > Paid Search > Email,9984
3824,Email > Social Media > Social Media > Organic Search > Paid Search,5730
3825,Paid Search > Display > Social Media > Organic Search > Email,1181
3826,Display > Paid Search > Social Media,1362
3827,Email > Paid Search > Organic Search > Paid Search,4008
3828,Paid Search > Display > Display > Display,2864
3829,Paid Search > Social Media > Display,5004
3830,Email > Organic Search > Organic Search,5689
3831,Paid Search > Email > Organic Search,5007
3832,Display > Organic Search > Organic Search > Paid Search > Social Media,2589
3833,Social Media > Social Media > Email > Display > Social Media,2197
3834,Display > Email > Social Media,6554
3835,Email > Social Media > Display > Email,8961
3836,Social Media > Paid Search > Social Media > Display > Social Media,5827
3837,Email > Paid Search > Display,2209
3838,Social Media > Paid Search,4529
3839,Social Media > Display > Display,4391
3840,Email > Email > Paid Search > Social Media > Display,4090
3841,Social Media > Social Media,2207
3842,Social Media > Paid Search > Display > Paid Search,3240
3843,Organic Search > Organic Search > Social Media > Organic Search > Display,8290
3844,Social Media > Social Media,9964
3845,Display > Social Media > Email,4325
3846,Display > Display,8629
3847,Paid Search > Email,8271
3848,Paid Search > Display > Email,5567
3849,Paid Search > Paid Search > Email > Email > Email,2968
3850,Paid Search > Organic Search > Paid Search > Display,7846
3851,Paid Search > Paid Search > Email,4776
3852,Display > Organic Search > Social Media > Display > Social Media,9296
3853,Organic Search > Display > Display > Email,8819
3854,Social Media > Paid Search > Social Media > Email,4705
3855,Display > Email > Email > Display > Display,9767
3856,Organic Search > Paid Search > Paid Search,9063
3857,Organic Search > Display > Paid Search > Organic Search,4217
3858,Organic Search > Social Media > Organic Search > Social Media > Email,8773
3859,Paid Search > Organic Search > Paid Search > Display > Paid Search,2690
3860,Social Media > Organic Search > Social Media > Social Media > Organic Search,1016
3861,Email > Display,5369
3862,Organic Search > Organic Search,4995
3863,Display > Paid Search > Display,3336
3864,Organic Search > Paid Search > Paid Search > Social Media,6842
3865,Social Media > Paid Search > Email > Email,5777
3866,Paid Search > Social Media > Organic Search > Social Media > Display,6046
3867,Display > Organic Search > Paid Search > Email,3148
3868,Organic Search > Paid Search,1280
3869,Email > Social Media > Social Media > Organic Search > Social Media,3190
3870,Email > Organic Search,6634
3871,Paid Search > Paid Search > Email > Display,2967
3872,Display > Organic Search > Paid Search > Email,3221
3873,Organic Search > Paid Search > Email,1484
3874,Organic Search > Display,4762
3875,Paid Search > Email > Paid Search > Paid Search,4670
3876,Organic Search > Paid Search > Email,8212
3877,Paid Search > Social Media > Paid Search > Paid Search,5406
3878,Social Media > Organic Search > Display > Organic Search > Display,3796
3879,Social Media > Display > Social Media > Social Media,6435
3880,Paid Search > Paid Search,5979
3881,Display > Display > Paid Search > Paid Search > Organic Search,1285
3882,Email > Paid Search > Organic Search > Display > Organic Search,3021
3883,Email > Email > Paid Search,1344
3884,Email > Display > Social Media > Display > Paid Search,1048
3885,Social Media > Social Media > Display > Display > Organic Search,4445
3886,Paid Search > Display > Organic Search,5258
3887,Organic Search > Email > Email,1781
3888,Paid Search > Organic Search > Social Media > Paid Search,8505
3889,Email > Paid Search > Email > Display,7313
3890,Social Media > Organic Search > Email > Paid Search,5857
3891,Email > Paid Search > Paid Search > Organic Search > Organic Search,3160
3892,Email > Email > Email > Organic Search > Social Media,5950
3893,Social Media > Email > Organic Search,4943
3894,Organic Search > Organic Search > Social Media > Social Media > Email,6547
3895,Social Media > Display > Paid Search,9318
3896,Display > Display > Display,3985
3897,Email > Paid Search,8556
3898,Email > Display > Display,4452
3899,Email > Display,2127
3900,Email > Paid Search,6544
3901,Paid Search > Social Media > Email > Display > Display,4266
3902,Social Media > Social Media > Paid Search > Email > Social Media,1296
3903,Display > Display > Organic Search > Organic Search > Display,2628
3904,Social Media > Display > Paid Search,4572
3905,Paid Search > Paid Search,2343
3906,Display > Organic Search,5302
3907,Paid Search > Display > Email > Display,9200
3908,Email > Organic Search > Paid Search,6525
3909,Display > Social Media > Paid Search > Paid Search,5729
3910,Social Media > Display,7969
3911,Paid Search > Social Media > Email > Email > Paid Search,8084
3912,Social Media > Display > Paid Search,7063
3913,Display > Paid Search > Display > Paid Search,1305
3914,Social Media > Organic Search > Paid Search,4660
3915,Social Media > Email > Email > Display,8290
3916,Display > Organic Search,2929
3917,Organic Search > Email > Social Media,7966
3918,Paid Search > Email > Organic Search,4413
3919,Email > Organic Search > Paid Search > Email,2122
3920,Email > Email > Email,4714
3921,Paid Search > Social Media > Social Media > Social Media > Email,5869
3922,Paid Search > Display > Organic Search > Email > Email,4009
3923,Social Media > Organic Search > Paid Search,1219
3924,Organic Search > Organic Search,6323
3925,Display > Organic Search > Email,1798
3926,Social Media > Social Media > Email > Organic Search > Email,9151
3927,Email > Email > Social Media,7348
3928,Paid Search > Display,5870
3929,Social Media > Email > Paid Search > Email,6074
3930,Social Media > Email > Social Media > Paid Search,3509
3931,Paid Search > Email > Paid Search > Organic Search > Email,6426
3932,Social Media > Email > Email > Email,8554
3933,Email > Email > Display > Display,1088
3934,Paid Search > Email > Email > Email > Paid Search,9500
3935,Paid Search > Email > Organic Search > Display,9069
3936,Social Media > Organic Search > Organic Search > Display,3446
3937,Paid Search > Paid Search,5532
3938,Email > Organic Search > Paid Search,8085
3939,Paid Search > Organic Search > Organic Search,8680
3940,Email > Organic Search,7164
3941,Paid Search > Social Media > Email > Paid Search > Display,1769
3942,Social Media > Paid Search > Social Media > Organic Search > Email,7245
3943,Social Media > Display > Social Media,7088
3944,Email > Organic Search > Social Media > Email > Organic Search,2835
3945,Display > Social Media > Social Media,9814
3946,Social Media > Display > Paid Search > Paid Search,8789
3947,Organic Search > Organic Search > Display > Paid Search,8670
3948,Organic Search > Social Media > Social Media > Paid Search,3360
3949,Paid Search > Paid Search > Paid Search > Social Media,7822
3950,Organic Search > Organic Search > Organic Search > Paid Search,4398
3951,Display > Email > Display,9646
3952,Social Media > Social Media > Display > Paid Search > Display,3493
3953,Organic Search > Paid Search,6306
3954,Email > Paid Search > Display > Email > Display,8504
3955,Social Media > Organic Search > Social Media > Email > Email,5761
3956,Social Media > Paid Search > Social Media > Display > Display,5136
3957,Email > Email > Social Media > Email > Social Media,1696
3958,Paid Search > Paid Search,6769
3959,Social Media > Social Media > Display > Email > Display,4169
3960,Display > Paid Search > Organic Search,7233
3961,Display > Paid Search > Social Media > Social Media > Email,4203
3962,Paid Search > Display,7888
3963,Organic Search > Email > Email,9751
3964,Display > Social Media > Paid Search,2760
3965,Social Media > Paid Search > Paid Search,3755
3966,Email > Email > Paid Search > Social Media,2337
3967,Social Media > Display > Paid Search,7032
3968,Paid Search > Paid Search > Display > Social Media > Social Media,8887
3969,Display > Organic Search > Paid Search,2012
3970,Organic Search > Organic Search > Paid Search > Social Media,8269
3971,Paid Search > Email > Paid Search,5209
3972,Email > Paid Search > Display,6275
3973,Display > Email > Social Media > Display > Organic Search,7788
3974,Social Media > Email > Organic Search,7129
3975,Organic Search > Display > Paid Search,5538
3976,Email > Display > Email,2595
3977,Paid Search > Organic Search > Organic Search > Organic Search,5478
3978,Display > Organic Search > Organic Search,5501
3979,Organic Search > Paid Search,6184
3980,Paid Search > Social Media > Social Media > Organic Search > Social Media,3698
3981,Display > Email > Display > Social Media,7417
3982,Paid Search > Display > Social Media > Email > Email,6745
3983,Organic Search > Display > Paid Search > Social Media,2145
3984,Display > Paid Search > Paid Search > Display,8446
3985,Email > Organic Search,1215
3986,Display > Organic Search > Organic Search > Organic Search,4212
3987,Email > Organic Search > Display,2038
3988,Display > Organic Search > Social Media > Paid Search,9612
3989,Paid Search > Organic Search,2343
3990,Display > Paid Search > Paid Search,8922
3991,Display > Organic Search,6320
3992,Email > Display > Display > Display,3170
3993,Paid Search > Email > Organic Search > Display,7425
3994,Email > Social Media > Email,7696
3995,Email > Organic Search > Organic Search > Display,1141
3996,Social Media > Paid Search > Paid Search > Display > Display,6629
3997,Email > Social Media > Email,1227
3998,Organic Search > Email > Organic Search > Social Media,7449
3999,Email > Organic Search,6855
4000,Organic Search > Email > Organic Search > Email > Organic Search,3552
4001,Display > Social Media > Organic Search > Paid Search > Email,5012
4002,Social Media > Organic Search > Email > Organic Search,6010
4003,Organic Search > Email > Display > Email,4878
4004,Email > Display,2881
4005,Social Media > Display > Organic Search > Organic Search,5434
4006,Organic Search > Display > Display,3163
4007,Organic Search > Social Media > Email > Email,8366
4008,Paid Search > Paid Search,1717
4009,Email > Email,9853
4010,Paid Search > Display > Social Media > Display,9396
4011,Email > Paid Search > Organic Search > Social Media,4200
4012,Email > Paid Search > Paid Search,5723
4013,Social Media > Paid Search > Social Media > Social Media > Display,6074
4014,Display > Email > Display,8142
4015,Paid Search > Social Media,9048
4016,Display > Social Media,4134
4017,Organic Search > Display > Email > Organic Search > Display,2410
4018,Organic Search > Display > Paid Search > Paid Search > Social Media,8530
4019,Display > Email > Email,7607
4020,Display > Email,8854
4021,Email > Paid Search > Social Media > Organic Search > Display,2965
4022,Paid Search > Organic Search > Paid Search,3695
4023,Social Media > Display > Organic Search > Social Media,1598
4024,Email > Social Media > Social Media > Paid Search,8335
4025,Organic Search > Display,9341
4026,Paid Search > Organic Search > Social Media,4558
4027,Email > Social Media > Organic Search > Display > Display,5972
4028,Social Media > Display > Email > Organic Search > Email,4919
4029,Organic Search > Paid Search > Organic Search,2386
4030,Organic Search > Social Media > Organic Search > Display > Organic Search,9318
4031,Social Media > Social Media,8040
4032,Social Media > Social Media > Email > Paid Search,7685
4033,Email > Email,2211
4034,Display > Display,9825
4035,Display > Display > Paid Search > Email > Email,1863
4036,Paid Search > Organic Search > Organic Search,6619
4037,Paid Search > Social Media > Organic Search > Email,5727
4038,Display > Email,2705
4039,Paid Search > Paid Search > Email,6915
4040,Organic Search > Display > Email > Email,8440
4041,Organic Search > Social Media > Paid Search > Organic Search > Organic Search,6869
4042,Organic Search > Display > Organic Search,4317
4043,Paid Search > Display > Organic Search,4551
4044,Paid Search > Email > Organic Search > Organic Search,8484
4045,Social Media > Paid Search > Email > Display > Social Media,4582
4046,Paid Search > Display > Paid Search > Email,8993
4047,Organic Search > Social Media > Display,4316
4048,Organic Search > Paid Search > Paid Search > Email,7321
4049,Display > Social Media,5076
4050,Paid Search > Display > Display > Paid Search,9452
4051,Email > Display > Paid Search,5617
4052,Social Media > Email > Display > Social Media > Email,8564
4053,Social Media > Social Media > Display > Email,6109
4054,Display > Display,4890
4055,Display > Paid Search > Social Media,7599
4056,Email > Paid Search > Social Media > Email,2315
4057,Email > Display > Paid Search,7752
4058,Organic Search > Organic Search > Paid Search > Organic Search > Social Media,4766
4059,Paid Search > Organic Search > Paid Search,5259
4060,Email > Display > Organic Search,8565
4061,Paid Search > Paid Search,3492
4062,Paid Search > Organic Search,1378
4063,Paid Search > Display,9820
4064,Social Media > Social Media > Social Media > Social Media > Organic Search,1532
4065,Display > Email,2832
4066,Organic Search > Social Media,3338
4067,Email > Email,3976
4068,Social Media > Paid Search > Email > Social Media,8058
4069,Email > Display > Paid Search > Social Media,1746
4070,Email > Display,8623
4071,Display > Social Media > Organic Search > Paid Search,8255
4072,Paid Search > Display,9160
4073,Organic Search > Display > Paid Search > Paid Search > Display,8387
4074,Social Media > Organic Search > Display > Organic Search > Paid Search,9040
4075,Email > Email,1521
4076,Paid Search > Paid Search > Email > Social Media > Email,7594
4077,Display > Paid Search > Social Media > Display,7813
4078,Email > Paid Search > Organic Search > Organic Search > Organic Search,2399
4079,Paid Search > Social Media > Social Media,4358
4080,Organic Search > Organic Search > Paid Search > Social Media > Display,3434
4081,Organic Search > Social Media > Organic Search > Paid Search > Email,1916
4082,Organic Search > Paid Search > Display > Organic Search,2861
4083,Organic Search > Paid Search > Social Media > Paid Search,9569
4084,Organic Search > Display > Organic Search > Paid Search,7786
4085,Display > Social Media > Display > Organic Search,5775
4086,Email > Display > Paid Search,4348
4087,Organic Search > Paid Search,1488
4088,Display > Social Media,4200
4089,Social Media > Organic Search > Social Media > Paid Search,4959
4090,Paid Search > Email > Display > Social Media,4468
4091,Social Media > Display > Organic Search,4931
4092,Email > Paid Search,8678
4093,Social Media > Display > Display,8527
4094,Organic Search > Paid Search > Display > Organic Search,2050
4095,Organic Search > Paid Search > Paid Search > Paid Search > Email,7961
4096,Paid Search > Display > Display > Email > Social Media,4226
4097,Email > Paid Search > Paid Search,1882
4098,Paid Search > Organic Search > Organic Search,9090
4099,Display > Display,4953
4100,Organic Search > Social Media,9633
4101,Display > Social Media > Email > Email > Email,5832
4102,Display > Social Media > Social Media > Paid Search,8566
4103,Social Media > Email > Paid Search > Email,7392
4104,Email > Display > Email > Social Media,3590
4105,Organic Search > Paid Search > Paid Search > Paid Search,5338
4106,Organic Search > Social Media > Social Media > Display,6359
4107,Paid Search > Paid Search > Organic Search,3521
4108,Organic Search > Organic Search,7983
4109,Social Media > Display > Social Media > Paid Search,3912
4110,Display > Social Media,9132
4111,Organic Search > Email > Organic Search > Display > Email,6021
4112,Social Media > Social Media,4662
4113,Social Media > Display > Organic Search > Social Media > Display,4874
4114,Email > Email > Social Media,3683
4115,Organic Search > Organic Search > Paid Search > Email > Display,5370
4116,Paid Search > Email > Organic Search > Paid Search > Paid Search,3697
4117,Paid Search > Display,7732
4118,Email > Organic Search > Email > Organic Search > Paid Search,5887
4119,Social Media > Organic Search,3117
4120,Display > Organic Search > Organic Search > Email > Paid Search,1337
4121,Paid Search > Paid Search,9898
4122,Email > Organic Search > Display,3853
4123,Paid Search > Paid Search > Display > Display,9916
4124,Display > Organic Search > Organic Search > Paid Search,3006
4125,Email > Email > Email > Paid Search,9291
4126,Email > Display > Email,6895
4127,Email > Organic Search,6228
4128,Paid Search > Organic Search,9506
4129,Paid Search > Social Media > Social Media > Social Media > Email,1153
4130,Email > Organic Search,4869
4131,Organic Search > Social Media > Social Media > Paid Search > Display,9763
4132,Email > Email > Email > Paid Search > Social Media,5595
4133,Display > Display,9955
4134,Social Media > Social Media > Social Media > Paid Search,3729
4135,Paid Search > Social Media > Paid Search > Email,9595
4136,Social Media > Display > Organic Search,1413
4137,Organic Search > Social Media > Email,3320
4138,Display > Email > Email,5969
4139,Email > Social Media,5408
4140,Paid Search > Display > Display > Email > Display,4249
4141,Display > Social Media > Paid Search > Social Media,8717
4142,Social Media > Organic Search > Social Media,4329
4143,Email > Email > Social Media > Social Media > Social Media,7184
4144,Social Media > Paid Search > Display,8866
4145,Organic Search > Display > Organic Search > Organic Search > Organic Search,2728
4146,Display > Email > Display,5436
4147,Email > Email > Email > Email,5185
4148,Paid Search > Social Media,1362
4149,Email > Paid Search,5200
4150,Display > Organic Search > Email > Organic Search,3552
4151,Paid Search > Display > Paid Search > Organic Search,4663
4152,Display > Display > Paid Search > Paid Search > Organic Search,4761
4153,Display > Social Media > Social Media > Social Media > Display,6810
4154,Organic Search > Social Media,3990
4155,Paid Search > Social Media,4467
4156,Social Media > Display > Organic Search,8878
4157,Email > Organic Search > Social Media,3720
4158,Paid Search > Email > Email,1849
4159,Display > Display > Display > Organic Search,4807
4160,Organic Search > Paid Search > Social Media > Organic Search,2654
4161,Social Media > Paid Search > Organic Search,1521
4162,Paid Search > Organic Search > Social Media > Display,5050
4163,Email > Display > Paid Search,9061
4164,Organic Search > Social Media > Social Media > Paid Search > Organic Search,1140
4165,Display > Paid Search,3882
4166,Organic Search > Organic Search > Display,8434
4167,Social Media > Paid Search > Social Media > Organic Search > Organic Search,6304
4168,Email > Display > Paid Search > Email > Social Media,3725
4169,Email > Organic Search,6514
4170,Display > Display > Email > Social Media > Email,3067
4171,Organic Search > Display > Display,3399
4172,Paid Search > Organic Search,4074
4173,Paid Search > Social Media > Organic Search > Organic Search,6880
4174,Display > Paid Search > Paid Search > Email,8138
4175,Email > Email > Organic Search,5277
4176,Paid Search > Social Media > Paid Search > Email,7728
4177,Paid Search > Email,8707
4178,Social Media > Social Media > Email > Organic Search > Display,3094
4179,Organic Search > Organic Search,7832
4180,Social Media > Email > Email > Email > Paid Search,5467
4181,Display > Paid Search > Social Media > Social Media > Social Media,5757
4182,Paid Search > Social Media > Organic Search > Email > Organic Search,5574
4183,Paid Search > Display > Display > Social Media,5766
4184,Email > Social Media > Paid Search > Display,1577
4185,Paid Search > Display,4306
4186,Social Media > Display > Social Media,4150
4187,Paid Search > Display > Organic Search,1067
4188,Organic Search > Organic Search > Paid Search,3472
4189,Email > Paid Search,2064
4190,Organic Search > Organic Search > Email > Paid Search > Display,1039
4191,Social Media > Email,6468
4192,Organic Search > Display > Email > Email > Display,7813
4193,Paid Search > Social Media,3766
4194,Display > Paid Search > Email > Display,7425
4195,Organic Search > Email > Email > Organic Search,7035
4196,Email > Paid Search > Paid Search > Social Media > Social Media,1642
4197,Display > Organic Search > Display > Display > Organic Search,8399
4198,Paid Search > Display > Organic Search > Paid Search > Organic Search,9798
4199,Display > Paid Search > Organic Search > Organic Search,4546
4200,Display > Organic Search > Paid Search,6673
4201,Organic Search > Display > Paid Search > Display > Display,3334
4202,Display > Organic Search,6417
4203,Email > Organic Search > Email > Email > Paid Search,5889
4204,Display > Email > Social Media,3508
4205,Social Media > Paid Search > Paid Search,6298
4206,Email > Organic Search > Social Media > Organic Search > Organic Search,2667
4207,Display > Email > Paid Search,3657
4208,Display > Email,5709
4209,Social Media > Social Media > Organic Search > Paid Search > Paid Search,3287
4210,Social Media > Email > Organic Search > Social Media,2603
4211,Organic Search > Display > Social Media > Paid Search > Display,2238
4212,Display > Email > Social Media,5360
4213,Social Media > Social Media,7628
4214,Display > Paid Search,7264
4215,Paid Search > Organic Search > Email > Social Media > Email,8945
4216,Social Media > Paid Search > Paid Search > Social Media > Email,5156
4217,Social Media > Paid Search,5535
4218,Social Media > Organic Search > Email > Email,1844
4219,Organic Search > Display > Social Media > Social Media,9154
4220,Display > Organic Search > Paid Search > Display > Email,4551
4221,Email > Social Media > Email > Social Media > Paid Search,7522
4222,Social Media > Organic Search > Paid Search > Organic Search > Email,7507
4223,Display > Display,1744
4224,Organic Search > Paid Search,5119
4225,Organic Search > Social Media > Social Media > Social Media,9917
4226,Organic Search > Email > Organic Search > Social Media,9925
4227,Paid Search > Display > Email > Social Media > Organic Search,1830
4228,Email > Display > Display > Social Media > Email,4210
4229,Social Media > Email > Social Media,3012
4230,Email > Paid Search > Display,2000
4231,Display > Organic Search > Social Media > Organic Search > Social Media,6641
4232,Display > Display > Social Media > Paid Search > Email,7922
4233,Display > Organic Search,8541
4234,Paid Search > Paid Search > Social Media > Social Media > Organic Search,9451
4235,Social Media > Organic Search > Social Media > Organic Search > Display,1504
4236,Display > Display > Paid Search,7063
4237,Social Media > Display > Paid Search > Display,3402
4238,Paid Search > Email > Organic Search > Social Media,4048
4239,Social Media > Display > Organic Search > Email > Paid Search,3771
4240,Paid Search > Organic Search,2940
4241,Social Media > Display > Organic Search > Email > Email,1558
4242,Display > Email > Display > Social Media,4122
4243,Paid Search > Email > Email,2041
4244,Email > Social Media,1733
4245,Social Media > Display > Social Media,3321
4246,Organic Search > Display > Email > Social Media,2489
4247,Organic Search > Email,3008
4248,Display > Organic Search > Email > Email > Display,6437
4249,Social Media > Paid Search,3735
4250,Email > Display > Organic Search > Paid Search > Email,6752
4251,Display > Social Media,9408
4252,Organic Search > Social Media > Social Media > Organic Search,7936
4253,Paid Search > Email > Organic Search > Paid Search,8654
4254,Organic Search > Display > Email,4239
4255,Organic Search > Social Media > Display > Paid Search > Email,8800
4256,Organic Search > Social Media > Organic Search > Organic Search > Email,7175
4257,Social Media > Display,1436
4258,Display > Paid Search > Organic Search > Social Media > Social Media,3506
4259,Paid Search > Paid Search,8717
4260,Display > Paid Search > Organic Search > Organic Search > Email,5043
4261,Display > Paid Search > Social Media,1601
4262,Organic Search > Paid Search > Paid Search > Display > Display,7916
4263,Paid Search > Display > Email > Paid Search,4913
4264,Organic Search > Display > Paid Search,9209
4265,Paid Search > Email > Social Media > Organic Search,6089
4266,Email > Display > Social Media,6736
4267,Social Media > Organic Search,8206
4268,Email > Organic Search > Paid Search,8708
4269,Organic Search > Display > Email > Email > Paid Search,6773
4270,Paid Search > Display,3931
4271,Organic Search > Display,5933
4272,Social Media > Social Media > Social Media > Social Media,3757
4273,Social Media > Paid Search,3864
4274,Organic Search > Email > Paid Search > Display,4456
4275,Display > Organic Search > Organic Search,6784
4276,Display > Paid Search > Organic Search,4404
4277,Organic Search > Email > Organic Search > Paid Search,6650
4278,Email > Email,3734
4279,Display > Social Media > Social Media,1816
4280,Email > Email > Social Media > Paid Search,8653
4281,Email > Email > Paid Search,6525
4282,Organic Search > Paid Search > Social Media > Organic Search,9449
4283,Social Media > Email > Organic Search > Display,5272
4284,Display > Display > Paid Search > Social Media,8965
4285,Organic Search > Display > Email,9647
4286,Paid Search > Display > Display > Display,5930
4287,Email > Email,2111
4288,Social Media > Email > Organic Search,5057
4289,Display > Display > Paid Search,1558
4290,Organic Search > Paid Search,6218
4291,Display > Paid Search,9939
4292,Display > Email > Organic Search > Paid Search > Organic Search,5306
4293,Email > Email > Organic Search > Social Media > Social Media,1112
