Campaign_ID,Campaign_Type,Device,Impressions,Clicks,Avg_CPC,Spend,CTR,CVR,Conversions,Revenue_Per_Conversion,Revenue,CPA,ROAS,Customer_Quality_Score,Customer_LTV
4688,Generic,Tablet,22801,9988,14.09,140730.92,0.43805096267707555,0.119,1188,2906,3452328,118.46037037037038,24.53141072338616,100.0,10895304
4689,Competitor,Tablet,38695,2234,11.69,26115.46,0.057733557307145626,0.055,122,2904,354288,214.0611475409836,13.566217098990407,100.0,1340381
4690,Generic,Desktop,29853,3992,20.88,83352.95999999999,0.13372190399624828,0.065,259,3069,794871,321.82610038610034,9.536206032755166,100.0,2885298
4691,Generic,Desktop,5429,4421,20.17,89171.57,0.8143304475962424,0.093,411,4149,1705239,216.96245742092458,19.123124107829433,100.0,4135149
4692,Generic,Desktop,5606,5876,39.18,230221.68,1.0481626828398145,0.137,805,1812,1458660,285.98966459627326,6.335893300752562,100.0,5063877
4693,Competitor,Tablet,5478,5928,24.98,148081.44,1.082146768893757,0.048,284,1903,540452,521.4135211267605,3.6496943843874017,79.05538575213025,2150980
4694,Competitor,Desktop,84816,3915,40.09,156952.35,0.04615874363327674,0.089,348,4546,1582008,451.0125,10.079543249909925,100.0,5611538
4695,Competitor,Mobile,41134,395,38.69,15282.55,0.009602761705644966,0.091,35,2730,95550,436.6442857142857,6.2522288492430915,100.0,372226
4696,Competitor,Desktop,70963,513,31.02,15913.26,0.007229119400250835,0.021,10,1831,18310,1591.326,1.1506127594220166,33.189928171065276,43875
4697,Brand,Desktop,71897,6056,42.51,257440.56,0.0842316091074732,0.101,611,4424,2703064,421.34297872340426,10.499759633835476,100.0,11933950
4698,Generic,Tablet,26475,6378,13.8,88016.40000000001,0.24090651558073656,0.047,299,2394,715806,294.3692307692308,8.132643461900281,100.0,2200325
4699,Competitor,Desktop,67177,6768,12.28,83111.04,0.10074876817958528,0.119,805,2966,2387630,103.24352795031055,28.728193029469974,100.0,11831383
4700,Generic,Tablet,22730,8295,38.78,321680.10000000003,0.3649362076550814,0.065,539,2044,1101716,596.809090909091,3.4248808054958944,79.82875704142107,1742362
4701,Generic,Desktop,22113,277,16.02,4437.54,0.012526568082123638,0.209,57,3554,202578,77.85157894736842,45.65096877999973,100.0,573519
4702,Brand,Mobile,21011,9037,5.13,46359.81,0.43010803864642333,0.039,352,3207,1128864,131.7040056818182,24.35005665467568,100.0,2406357
4703,Competitor,Mobile,56746,4454,46.04,205062.16,0.07849011384062313,0.219,975,1743,1699425,210.3201641025641,8.287365157959908,100.0,5853896
4704,Competitor,Tablet,43853,8943,33.03,295387.29000000004,0.2039313159875037,0.154,1377,4432,6102864,214.5150980392157,20.66055042517232,100.0,14349162
4705,Generic,Tablet,86195,6014,25.02,150470.28,0.06977202853993851,0.125,751,1812,1360812,200.35989347536616,9.043726109900241,100.0,5553708
4706,Competitor,Desktop,37818,5582,37.66,210218.12,0.14760167116188058,0.146,814,2579,2099306,258.25321867321867,9.986322777503672,100.0,9628531
4707,Generic,Desktop,38321,3371,20.0,67420.0,0.08796743300018267,0.107,360,4368,1572480,187.27777777777777,23.323642835953724,100.0,3519359
4708,Generic,Mobile,22309,6787,47.91,325165.17,0.3042269935900309,0.049,332,2375,788500,979.4131626506023,2.4249214637594796,63.689630995898575,1626180
4709,Brand,Desktop,19688,5492,8.09,44430.28,0.27895164567249087,0.196,1076,3227,3472252,41.29208178438662,78.15057658875884,100.0,15846490
4710,Brand,Mobile,29176,389,33.84,13163.760000000002,0.013332876336715108,0.233,90,4543,408870,146.264,31.060274572006776,100.0,1130301
4711,Brand,Tablet,69879,9094,39.98,363578.12,0.13013924068747407,0.239,2173,4466,9704618,167.3162080073631,26.691974753596284,100.0,29318065
4712,Generic,Desktop,68592,8525,26.11,222587.75,0.12428563097737345,0.174,1483,4684,6946372,150.09288604180713,31.207341823617877,100.0,15791835
4713,Competitor,Tablet,85728,507,38.97,19757.79,0.0059140537513997764,0.114,57,2650,151050,346.6278947368421,7.645085811722869,100.0,451428
4714,Brand,Desktop,90012,793,46.71,37041.03,0.008809936452917388,0.13,103,3260,335780,359.6216504854369,9.065082693434821,100.0,775500
4715,Competitor,Mobile,10416,1269,38.48,48831.119999999995,0.12183179723502305,0.171,216,1529,330264,226.06999999999996,6.763391869774849,100.0,1265157
4716,Brand,Tablet,40994,8723,18.92,165039.16,0.21278723715665707,0.209,1823,2418,4408014,90.53162918266594,26.708897451974426,100.0,14308710
4717,Brand,Tablet,67422,7882,30.28,238666.96000000002,0.11690546112544867,0.106,835,3074,2566790,285.8286946107785,10.75469348585158,100.0,10929934
4718,Generic,Desktop,9584,9274,46.02,426789.48000000004,0.9676544240400667,0.231,2142,1938,4151196,199.24812324929974,9.726565893798506,100.0,10770478
4719,Brand,Tablet,94302,3144,25.21,79260.24,0.03333969587071324,0.095,298,3917,1167266,265.97395973154363,14.727005620977176,100.0,3816472
4720,Brand,Mobile,19830,5630,35.68,200878.4,0.2839132627332325,0.142,799,4520,3611480,251.41226533166457,17.978438697241714,100.0,8697641
4721,Generic,Tablet,86825,5092,25.95,132137.4,0.05864670313849698,0.241,1227,3485,4276095,107.69144254278729,32.36097425861263,100.0,20399790
4722,Competitor,Tablet,78066,4024,10.46,42091.04,0.0515461276355904,0.236,949,1284,1218516,44.35304531085353,28.94953415263676,100.0,4053728
4723,Brand,Desktop,4591,7070,7.64,54014.799999999996,1.5399695055543454,0.18,1272,3708,4716576,42.464465408805026,87.32006783326052,100.0,9938385
4724,Generic,Tablet,94878,3412,47.85,163264.2,0.0359619722169523,0.095,324,2820,913680,503.9018518518519,5.596327915121624,100.0,2242791
4725,Brand,Desktop,22395,4418,32.56,143850.08000000002,0.1972761777182407,0.07,309,1648,509232,465.5342394822007,3.5400188863294337,77.77775514851226,911605
4726,Generic,Desktop,55182,1788,9.67,17289.96,0.032401870175057086,0.038,67,1188,79596,258.0591044776119,4.603596538106508,100.0,127143
4727,Competitor,Tablet,17738,567,43.58,24709.86,0.03196527229676401,0.183,103,2725,280675,239.90155339805827,11.358825990920224,100.0,937658
4728,Competitor,Mobile,3631,9637,28.52,274847.24,2.6540897824290828,0.136,1310,2222,2910820,209.80705343511448,10.590683028143197,100.0,7800794
4729,Generic,Desktop,18905,2522,39.74,100224.28,0.13340386141232477,0.152,383,2125,813875,261.68219321148825,8.120537259035435,100.0,3966181
4730,Generic,Tablet,20056,7379,10.7,78955.29999999999,0.367919824491424,0.129,951,1478,1405578,83.02344900105152,17.80219947235968,100.0,2951235
4731,Generic,Desktop,90082,4607,45.81,211046.67,0.05114229257787349,0.131,603,3650,2200950,349.99447761194034,10.428735975791515,100.0,9417192
4732,Competitor,Mobile,36447,4821,31.57,152198.97,0.13227426125607045,0.151,727,3043,2212261,209.352090784044,14.535321756776671,100.0,5764931
4733,Brand,Mobile,55418,5471,38.22,209101.62,0.09872243675340142,0.23,1258,4062,5109996,166.2175039745628,24.43785944843469,100.0,11662957
4734,Competitor,Desktop,38190,9303,6.41,59632.23,0.24359780047132756,0.027,251,3025,759275,237.57860557768925,12.732627976515383,100.0,3715685
4735,Generic,Mobile,27014,7641,19.19,146630.79,0.28285333530761825,0.204,1558,4295,6691610,94.11475609756098,45.635776769667544,100.0,28834268
4736,Generic,Tablet,73999,9969,17.04,169871.75999999998,0.1347180367302261,0.11,1096,1516,1661536,154.9924817518248,9.78111959280342,100.0,6159601
4737,Competitor,Tablet,51278,1586,47.73,75699.78,0.030929443426030656,0.191,302,2888,872176,250.66152317880795,11.521513008360131,100.0,3436306
4738,Generic,Desktop,2780,9708,13.34,129504.72,3.4920863309352517,0.238,2310,2550,5890500,56.06264935064935,45.4848286610712,100.0,29274814
4739,Competitor,Mobile,92643,9649,36.82,355276.18,0.10415249937933789,0.09,868,4512,3916416,409.3043548387097,11.023581710431586,100.0,14005988
4740,Generic,Tablet,60258,9683,6.92,67006.36,0.16069235620166616,0.041,397,2540,1008380,168.78176322418136,15.04901922742856,100.0,1872210
4741,Brand,Tablet,98123,9870,13.9,137193.0,0.10058803746318397,0.073,720,3963,2853360,190.54583333333332,20.798145677986486,100.0,4927842
4742,Brand,Tablet,43192,3849,20.24,77903.76,0.08911372476384516,0.071,273,3277,894621,285.3617582417582,11.483669080927545,100.0,3429192
4743,Generic,Desktop,60300,8159,40.75,332479.25,0.13530679933665007,0.191,1558,3916,6101128,213.40131578947367,18.350402318340166,100.0,23194072
4744,Competitor,Desktop,91504,2603,40.55,105551.65,0.028446843853820597,0.034,88,4920,432960,1199.4505681818182,4.10187808527863,82.60754854664235,1783192
4745,Brand,Tablet,44923,7955,47.87,380805.85,0.17708078267257307,0.032,254,2137,542798,1499.2356299212597,1.4253930185158659,32.34802112456081,1020854
4746,Competitor,Tablet,90196,7155,46.25,330918.75,0.07932724289325468,0.18,1287,2539,3267693,257.12412587412587,9.874608193098759,100.0,15708316
4747,Generic,Mobile,3395,499,8.67,4326.33,0.14698085419734905,0.148,73,4255,310615,59.264794520547945,71.79641867356396,100.0,1065115
4748,Competitor,Mobile,98384,4482,42.34,189767.88,0.04555618799804846,0.116,519,2748,1426212,365.641387283237,7.5155605890733455,100.0,5381731
4749,Brand,Mobile,16779,1639,25.3,41466.700000000004,0.09768162584182609,0.152,249,3806,947694,166.53293172690763,22.854338541528502,100.0,1537143
4750,Competitor,Desktop,72028,8528,43.96,374890.88,0.11839840062198034,0.189,1611,1033,1664163,232.70693978895096,4.439059707187329,100.0,8093506
4751,Competitor,Tablet,30722,7285,9.02,65710.7,0.23712648916086193,0.044,320,1295,414400,205.3459375,6.306431068303945,100.0,1437583
4752,Generic,Desktop,8111,5010,42.02,210520.2,0.6176796942423869,0.147,736,3500,2576000,286.0328804347826,12.236355466126291,100.0,8943281
4753,Generic,Tablet,10984,9219,12.18,112287.42,0.8393117261471231,0.21,1935,4779,9247365,58.02967441860465,82.35441690618593,100.0,44409948
4754,Generic,Mobile,98552,4609,20.02,92272.18,0.04676718889520253,0.103,474,4576,2169024,194.6670464135021,23.506803459070763,100.0,10308775
4755,Brand,Mobile,94176,6151,6.3,38751.299999999996,0.06531388039415563,0.195,1199,2429,2912371,32.31968306922435,75.15543994653083,100.0,6614125
4756,Brand,Mobile,73328,6252,10.57,66083.64,0.0852607462360899,0.214,1337,2150,2874550,49.42680628272251,43.49866320923,100.0,13679540
4757,Generic,Mobile,27924,8711,25.06,218297.65999999997,0.3119538748030368,0.209,1820,3189,5803980,119.94376923076922,26.58745861041296,100.0,23669643
4758,Generic,Tablet,53703,4224,41.83,176689.91999999998,0.07865482375286297,0.17,718,2987,2144666,246.08623955431753,12.138021229507604,100.0,3358874
4759,Brand,Mobile,33577,2495,39.82,99350.9,0.07430681716651279,0.185,461,1647,759267,215.51171366594357,7.642276013604306,100.0,1776267
4760,Brand,Tablet,8711,8952,15.59,139561.68,1.027666169211342,0.201,1799,3175,5711825,77.57736520289049,40.92688623410094,100.0,16823783
4761,Brand,Tablet,86548,4050,11.83,47911.5,0.04679484216850765,0.189,765,3882,2969730,62.629411764705885,61.98365736827275,100.0,10512483
4762,Brand,Desktop,5096,549,22.52,12363.48,0.10773155416012559,0.124,68,2709,184212,181.81588235294117,14.899688437236119,100.0,728494
4763,Generic,Mobile,67555,479,44.75,21435.25,0.00709051883650359,0.057,27,3972,107244,793.8981481481482,5.0031606815875715,100.0,239769
4764,Brand,Mobile,90848,9542,9.11,86927.62,0.10503258189503346,0.091,868,3777,3278436,100.14702764976958,37.714549184712524,100.0,14518395
4765,Generic,Desktop,76012,7385,29.43,217340.55,0.09715571225595959,0.068,502,4697,2357894,432.9493027888446,10.8488452799075,100.0,10516215
4766,Competitor,Tablet,9254,2401,9.0,21609.0,0.2594553706505295,0.103,247,4958,1224626,87.48582995951416,56.672034800314684,100.0,4558665
4767,Competitor,Mobile,98955,7810,26.16,204309.6,0.07892476378151685,0.133,1038,4421,4588998,196.8300578034682,22.461000364153225,100.0,21677640
4768,Brand,Tablet,78120,5892,10.71,63103.32000000001,0.07542242703533027,0.241,1419,2547,3614193,44.470274841437636,57.27421314758082,100.0,15705253
4769,Competitor,Desktop,6965,9018,8.62,77735.15999999999,1.2947595118449389,0.241,2173,1462,3176926,35.77319834330418,40.868585077846376,100.0,7229675
4770,Competitor,Tablet,78000,9759,13.59,132624.81,0.12511538461538463,0.197,1922,4315,8293430,69.00354318418314,62.53302078246144,100.0,35623342
4771,Competitor,Mobile,78975,7316,16.49,120640.83999999998,0.09263691041468819,0.245,1792,3611,6470912,67.32189732142857,53.63782281356795,100.0,31294671
4772,Brand,Tablet,58987,5005,17.43,87237.15,0.08484920406191195,0.25,1251,2209,2763459,69.73393285371702,31.677547925396464,100.0,5476132
4773,Brand,Tablet,33963,6099,34.04,207609.96,0.17957777581485734,0.224,1366,4304,5879264,151.98386530014642,28.318795495167958,100.0,28957977
4774,Competitor,Mobile,94976,8707,7.47,65041.29,0.09167579177897574,0.038,330,1513,499290,197.0948181818182,7.676508261136887,100.0,792610
4775,Generic,Mobile,4273,7222,8.64,62398.08,1.6901474373976129,0.118,852,1000,852000,73.23718309859156,13.654266285116465,100.0,2835102
4776,Competitor,Tablet,16330,699,13.49,9429.51,0.04280465401102266,0.143,99,2262,223938,95.24757575757576,23.748635931241388,100.0,942471
4777,Brand,Tablet,22494,7388,44.24,326845.12,0.32844314039299366,0.049,362,2078,752236,902.8870718232045,2.30150598546492,45.02154408373748,3209439
4778,Brand,Desktop,77422,8021,33.29,267019.08999999997,0.10360104363100928,0.206,1652,4566,7543032,161.6338317191283,28.249036426571603,100.0,30710353
4779,Brand,Mobile,4212,1667,37.87,63129.28999999999,0.39577397910731243,0.054,90,4803,432270,701.4365555555555,6.847376233757738,100.0,1449284
4780,Competitor,Tablet,84441,1194,21.67,25873.980000000003,0.014140050449426227,0.108,128,4687,599936,202.14046875000003,23.186846399355645,100.0,2266783
4781,Generic,Mobile,88594,9739,14.59,142092.01,0.1099284375917105,0.036,350,4938,1728300,405.97717142857147,12.163245491424886,100.0,6826374
4782,Brand,Desktop,2080,9784,6.71,65650.64,4.703846153846154,0.141,1379,4489,6190331,47.607425670775925,94.29201299484666,100.0,20000261
4783,Brand,Tablet,33675,6291,26.98,169731.18,0.186815144766147,0.157,987,2471,2438877,171.96674772036474,14.369056999426977,100.0,8743123
4784,Competitor,Tablet,23007,1558,30.84,48048.72,0.06771852045029773,0.189,294,4907,1442658,163.43102040816328,30.02489972677732,100.0,6437555
4785,Generic,Tablet,83641,9500,45.37,431015.0,0.11358066020253225,0.098,931,1337,1244747,462.9591836734694,2.8879435750495923,69.54972003001123,3230213
4786,Competitor,Mobile,96815,8146,44.69,364044.74,0.08413985436141094,0.156,1270,3955,5022850,286.64940157480316,13.79734260135169,100.0,16732229
4787,Brand,Desktop,47815,5034,24.11,121369.73999999999,0.10528076963296037,0.189,951,3865,3675615,127.62328075709779,30.284443222832977,100.0,5622511
4788,Generic,Mobile,84482,1454,24.06,34983.24,0.017210766790558937,0.195,283,4348,1230484,123.61568904593639,35.173528809795776,100.0,4806304
4789,Generic,Tablet,1639,6573,12.25,80519.25,4.010372178157413,0.089,584,4081,2383304,137.87542808219177,29.59918280411206,100.0,5204776
4790,Brand,Desktop,64593,8504,16.59,141081.36,0.13165513290913877,0.036,306,4412,1350072,461.0501960784313,9.569456943142596,100.0,4297960
4791,Generic,Tablet,79038,3994,46.65,186320.1,0.05053265517852172,0.029,115,2127,244605,1620.1747826086958,1.312821322015177,29.11969501310142,546867
4792,Generic,Tablet,94899,8132,11.35,92298.2,0.08569110317284692,0.197,1602,3392,5433984,57.614357053682895,58.874214231696826,100.0,8598562
4793,Competitor,Mobile,4736,3063,48.59,148831.17,0.6467483108108109,0.109,333,4441,1478853,446.9404504504505,9.93644678060382,100.0,4719422
4794,Brand,Tablet,17473,3142,27.71,87064.82,0.17982029416814513,0.051,160,1976,316160,544.155125,3.6313174483103507,81.73419511807434,944343
4795,Brand,Desktop,35019,7073,25.55,180715.15,0.20197607013335617,0.062,438,1882,824316,412.59166666666664,4.5614105956252144,100.0,2463075
4796,Brand,Tablet,87623,7239,12.86,93093.54,0.08261529507092887,0.196,1418,3245,4601410,65.65129760225669,49.42781206945187,100.0,10264924
4797,Brand,Tablet,95025,7030,34.77,244433.10000000003,0.07398053143909497,0.158,1110,2037,2261070,220.21000000000004,9.250261114390808,100.0,10887540
4798,Brand,Mobile,37820,1832,25.69,47064.08,0.04843997884717081,0.135,247,2703,667641,190.54283400809717,14.185786697625876,100.0,1009656
4799,Generic,Desktop,85861,7970,21.68,172789.6,0.09282444881843911,0.163,1299,1871,2430429,133.01739799846035,14.065829193423678,100.0,11229576
4800,Competitor,Mobile,58589,5440,16.9,91935.99999999999,0.09285019372237109,0.052,282,4409,1243338,326.0141843971631,13.52395144448312,100.0,5071770
4801,Brand,Tablet,66807,5211,7.99,41635.89,0.0780008082985316,0.093,484,3589,1737076,86.02456611570248,41.72064053392398,100.0,3651771
4802,Competitor,Mobile,19414,3181,28.37,90244.97,0.1638508292984444,0.106,337,1456,490672,267.7892284866469,5.4371118966519685,100.0,1546927
4803,Competitor,Mobile,25220,7902,19.08,150770.15999999997,0.3133227597145123,0.092,726,2549,1850574,207.67239669421485,12.274139657343339,100.0,9180651
4804,Generic,Mobile,61531,9562,36.85,352359.7,0.15540134241276754,0.219,2094,3797,7950918,168.27110792741166,22.564776845933288,100.0,29839348
4805,Brand,Mobile,43425,7627,37.56,286470.12,0.17563615428900403,0.154,1174,4507,5291218,244.0120272572402,18.470401031702714,100.0,10295750
4806,Generic,Tablet,10387,4968,19.94,99061.92000000001,0.47829017040531435,0.188,933,1365,1273545,106.17569131832799,12.85605003416045,100.0,3950215
4807,Brand,Tablet,77815,1629,35.11,57194.19,0.02093426717213905,0.074,120,3448,413760,476.61825000000005,7.234301246332888,100.0,1298672
4808,Generic,Desktop,28584,1181,16.64,19651.84,0.04131682059893647,0.081,95,3621,343995,206.86147368421052,17.50446777502768,100.0,1481903
4809,Competitor,Mobile,45783,8094,37.72,305305.68,0.17679051176200775,0.072,582,3529,2053878,524.580206185567,6.727283947026469,100.0,9666721
4810,Brand,Mobile,40809,3631,5.72,20769.32,0.08897547109706193,0.178,646,3157,2039422,32.15065015479876,98.19397072219986,100.0,3646171
4811,Competitor,Desktop,55327,9443,11.82,111616.26000000001,0.17067616172935457,0.1,944,4066,3838304,118.23756355932204,34.388394665795104,100.0,9976253
4812,Competitor,Mobile,11857,816,16.03,13080.480000000001,0.06882010626634055,0.113,92,3453,317676,142.17913043478262,24.2862647242303,100.0,808337
4813,Generic,Desktop,43261,6329,39.78,251767.62,0.14629805136265922,0.183,1158,3356,3886248,217.4159067357513,15.435853109307702,100.0,19377487
4814,Brand,Tablet,74588,304,7.99,2428.96,0.00407572263634901,0.244,74,1159,85766,32.82378378378378,35.30976220275344,100.0,296518
4815,Competitor,Desktop,17995,6884,13.46,92658.64,0.3825507085301473,0.057,392,1843,722456,236.37408163265306,7.796963132633935,100.0,3308422
4816,Generic,Mobile,14580,4194,21.14,88661.16,0.2876543209876543,0.034,142,3102,440484,624.3743661971831,4.968173211358841,100.0,1317538
4817,Brand,Desktop,19240,5582,5.41,30198.62,0.2901247401247401,0.065,362,3808,1378496,83.42160220994475,45.647648799845825,100.0,5554692
4818,Brand,Tablet,84446,5840,39.3,229511.99999999997,0.06915662079909055,0.189,1103,2999,3307897,208.0797824116047,14.412740946007183,100.0,8279830
4819,Competitor,Mobile,76752,9624,30.2,290644.8,0.1253908692933083,0.065,625,3303,2064375,465.03168,7.102741903519347,100.0,9684501
4820,Brand,Tablet,47111,7319,45.53,333234.07,0.15535649848230773,0.154,1127,3581,4035787,295.6824046140195,12.110967525019275,100.0,12482736
4821,Competitor,Tablet,91447,6254,6.4,40025.600000000006,0.0683893402736011,0.156,975,3469,3382275,41.051897435897445,84.50279321234409,100.0,14587884
4822,Brand,Desktop,35866,4942,17.21,85051.82,0.137790665254001,0.088,434,3993,1732962,195.971935483871,20.375366453063553,100.0,4151066
4823,Generic,Tablet,81974,8203,37.91,310975.73,0.10006831434357236,0.036,295,2638,778210,1054.1550169491525,2.502478248061352,53.68198256938442,3056509
4824,Competitor,Mobile,74401,9529,35.38,337136.02,0.12807623553446862,0.112,1067,4009,4277603,315.9662792877226,12.688062818087488,100.0,12482278
4825,Competitor,Tablet,83093,2118,15.94,33760.92,0.025489511751892457,0.063,133,3860,513380,253.84150375939848,15.206339163743168,100.0,826561
4826,Brand,Tablet,13211,5151,31.81,163853.31,0.38990235409885704,0.062,319,3934,1254946,513.6467398119122,7.658960322498215,100.0,3696479
4827,Brand,Desktop,59985,8809,40.72,358702.48,0.1468533800116696,0.14,1233,3311,4082463,290.91847526358475,11.381195357221952,100.0,13982745
4828,Competitor,Tablet,34268,7935,6.5,51577.5,0.2315571378545582,0.175,1388,3795,5267460,37.15958213256484,102.12709030100335,100.0,10699083
4829,Brand,Desktop,4646,1538,37.29,57352.02,0.3310374515712441,0.037,56,3880,217280,1024.1432142857143,3.788532644534578,75.28835552045872,465782
4830,Generic,Desktop,56371,4186,16.34,68399.24,0.07425804048180802,0.153,640,1232,788480,106.87381250000001,11.52761346471101,100.0,2465592
4831,Brand,Mobile,43816,5227,47.65,249066.55,0.11929432170896476,0.077,402,3727,1498254,619.5685323383084,6.015476586478594,100.0,4044617
4832,Generic,Mobile,90460,2152,29.22,62881.439999999995,0.023789520229935884,0.175,376,1232,463232,167.23787234042553,7.366752415339089,100.0,1409425
4833,Generic,Mobile,45112,7629,6.5,49588.5,0.16911243128214223,0.206,1571,4588,7207748,31.564926798217694,145.35120037912017,100.0,22436958
4834,Generic,Mobile,52048,7247,23.15,167768.05,0.13923685828466031,0.206,1492,4116,6141072,112.44507372654155,36.6045382300146,100.0,12222367
4835,Generic,Desktop,55911,4468,48.48,216608.63999999998,0.07991271842750085,0.105,469,1557,730233,461.8521108742004,3.371209015485255,78.85481486273436,1558449
4836,Generic,Tablet,76446,4617,37.87,174845.78999999998,0.06039557334589122,0.15,692,4747,3284924,252.66732658959535,18.787549874663842,100.0,14678941
4837,Brand,Mobile,2778,2412,18.52,44670.24,0.8682505399568035,0.203,489,3960,1936440,91.35018404907974,43.349666355049806,100.0,4007492
4838,Generic,Mobile,46752,5677,30.89,175362.53,0.12142796030116358,0.034,193,3728,719504,908.6141450777202,4.1029517537184255,73.17983692913671,2756204
4839,Brand,Mobile,85977,9073,31.96,289973.08,0.1055282226642009,0.159,1442,2949,4252458,201.0909015256588,14.665009593304315,100.0,12607892
4840,Generic,Tablet,71726,1344,6.05,8131.2,0.01873797507180102,0.212,284,2459,698356,28.630985915492957,85.88597009051554,100.0,3414142
4841,Competitor,Mobile,81840,2516,13.05,32833.8,0.030742913000977517,0.106,266,1334,354844,123.43533834586468,10.807277866101394,100.0,614364
4842,Generic,Tablet,28289,6590,29.83,196579.69999999998,0.23295273781328432,0.125,823,3451,2840173,238.85747266099634,14.44794655806271,100.0,12514827
4843,Competitor,Desktop,45788,6268,23.12,144916.16,0.13689176203372064,0.181,1134,4235,4802490,127.7920282186949,33.139782340354586,100.0,15464365
4844,Generic,Desktop,5747,9267,13.55,125567.85,1.6124934748564468,0.036,333,1255,417915,377.08063063063065,3.3282006500867856,91.64271204725067,634701
4845,Generic,Desktop,75822,5939,39.77,236194.03000000003,0.07832818970747277,0.109,647,2089,1351583,365.0603245749614,5.7223419237141595,100.0,3274629
4846,Generic,Tablet,1045,8708,27.0,235116.0,8.333014354066986,0.088,766,4067,3115322,306.93994778067884,13.250148862689056,100.0,9118357
4847,Competitor,Mobile,96278,8506,18.95,161188.69999999998,0.08834832464322068,0.024,204,3988,813552,790.1406862745097,5.047202440369579,100.0,2114976
4848,Competitor,Mobile,8758,9427,12.28,115763.56,1.076387303037223,0.065,612,1771,1083852,189.15614379084968,9.362635357793074,100.0,3000723
4849,Generic,Mobile,24437,7197,32.5,233902.5,0.2945124196914515,0.111,798,1945,1552110,293.1109022556391,6.6357135986148075,100.0,7307879
4850,Brand,Mobile,20585,5109,34.98,178712.81999999998,0.24819042992470244,0.065,332,2111,700852,538.291626506024,3.9216660561900376,86.68693643036669,1936642
4851,Generic,Mobile,99759,1682,35.13,59088.66,0.01686063412824908,0.159,267,4311,1151037,221.3058426966292,19.47982912457314,100.0,3413863
4852,Competitor,Tablet,10854,9024,14.91,134547.84,0.8313985627418463,0.123,1109,1310,1452790,121.32357078449053,10.797572075478879,100.0,6049360
4853,Generic,Desktop,53076,7976,31.79,253557.03999999998,0.15027507724772024,0.029,231,2594,599214,1097.6495238095238,2.3632315632017162,39.53881930860429,2563687
4854,Competitor,Mobile,57950,2527,45.74,115584.98000000001,0.04360655737704918,0.083,209,3729,779361,553.0381818181819,6.742753253926245,100.0,1398418
4855,Competitor,Desktop,18349,5821,20.89,121600.69,0.3172379966210693,0.024,139,2281,317059,874.8251079136691,2.6073782969488084,46.24982197026841,1256899
4856,Competitor,Tablet,97228,8523,14.48,123413.04000000001,0.0876599333525322,0.102,869,2581,2242889,142.01730724971233,18.17384127317502,100.0,7152577
4857,Generic,Tablet,22348,5030,39.75,199942.5,0.22507606944693037,0.08,402,4585,1843170,497.3694029850746,9.218500318841667,100.0,3628259
4858,Competitor,Mobile,35296,4453,12.96,57710.880000000005,0.12616160471441523,0.178,792,4505,3567960,72.86727272727273,61.82473738054245,100.0,8657608
4859,Competitor,Tablet,20455,7932,16.42,130243.44000000002,0.38777804937668053,0.091,721,3176,2289896,180.64277392510405,17.581660926646283,100.0,3795787
4860,Generic,Desktop,79824,5475,9.53,52176.75,0.06858839446782923,0.106,580,3828,2220240,89.95991379310345,42.552286219436816,100.0,6129705
4861,Competitor,Mobile,55021,502,17.05,8559.1,0.009123789098707766,0.187,93,3373,313689,92.03333333333333,36.64976457805143,100.0,750947
4862,Generic,Mobile,72923,6667,23.47,156474.49,0.09142520192531849,0.131,873,1789,1561797,179.23767468499426,9.981160507377274,100.0,4431383
4863,Competitor,Desktop,40293,4965,7.89,39173.85,0.12322239594966868,0.148,734,3064,2248976,53.370367847411444,57.41013456680924,100.0,7941565
4864,Brand,Mobile,89552,8246,44.23,364720.57999999996,0.09208057888154368,0.214,1764,3746,6607944,206.7576984126984,18.11782598064524,100.0,26849321
4865,Brand,Mobile,47116,164,28.12,4611.68,0.0034807708634009677,0.068,11,4056,44616,419.24363636363637,9.674565451202165,100.0,161453
4866,Competitor,Desktop,41484,2337,31.46,73522.02,0.0563349725195256,0.248,579,1341,776439,126.98103626943006,10.560632039217637,100.0,3008173
4867,Brand,Mobile,31215,7870,21.71,170857.7,0.2521223770623098,0.227,1786,2002,3575572,95.66500559910415,20.927192628719688,100.0,16196400
4868,Generic,Mobile,82638,9241,35.14,324728.74,0.11182506837048331,0.086,794,1837,1458578,408.9782619647355,4.491681272190444,100.0,6648760
4869,Brand,Desktop,4404,272,24.43,6644.96,0.061762034514078114,0.225,61,1627,99247,108.93377049180327,14.93568057595531,100.0,447853
4870,Competitor,Tablet,38260,8035,39.26,315454.1,0.21001045478306324,0.193,1550,3818,5917900,203.51877419354838,18.759940035650196,100.0,12049384
4871,Competitor,Desktop,66642,2775,41.96,116439.0,0.04164040695057171,0.234,649,3925,2547325,179.41294298921417,21.876905504169564,100.0,6059428
4872,Generic,Mobile,81731,9542,35.23,336164.66,0.11674884682678544,0.179,1708,2272,3880576,196.81771662763464,11.543676244849772,100.0,12643454
4873,Competitor,Desktop,47009,4105,27.11,111286.55,0.08732370397157992,0.175,718,1709,1227062,154.99519498607242,11.02614826319982,100.0,3381276
4874,Generic,Mobile,93689,6644,40.2,267088.80000000005,0.07091547566950229,0.021,139,3896,541544,1921.5021582733816,2.027580340321271,47.74069357933254,1061881
